<http://geoknow.eu/wp5/actor/164040>	Am Röhrenwerk 35, Duisburg, Germany	success	[{"place_id":"66173295","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"101539128","boundingbox":["51.3557564","51.3623987","6.7114985","6.7139689"],"lat":"51.3579964","lon":"6.7127071","display_name":"Am Röhrenwerk, Hüttenheim, Süd, Serm, Duisburg, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47259, Deutschland","class":"highway","type":"residential","importance":1},{"place_id":"66152797","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"101539229","boundingbox":["51.3623987","51.3626147","6.7122339","6.712528"],"lat":"51.3623987","lon":"6.712528","display_name":"Am Röhrenwerk, Hüttenheim, Süd, Ehingen, Duisburg, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47259, Deutschland","class":"highway","type":"residential","importance":1}]
<http://geoknow.eu/wp5/actor/165186>	Dieselstr.26, Garbsen, Germany	success	[{"place_id":"36974507","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"23988976","boundingbox":["52.4475472","52.44756","9.5964303","9.598748"],"lat":"52.44756","lon":"9.5980871","display_name":"Dieselstraße, Berenbostel, Garbsen, Region Hannover, Niedersachsen, 30827, Deutschland","class":"highway","type":"residential","importance":0.5},{"place_id":"40096694","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"28348824","boundingbox":["52.4475973","52.4490295","9.5939878","9.5947304"],"lat":"52.4484611","lon":"9.5943885","display_name":"Dieselstraße, Berenbostel, Garbsen, Region Hannover, Niedersachsen, 30827, Deutschland","class":"highway","type":"unclassified","importance":0.5}]
<http://geoknow.eu/wp5/actor/165176>	Friesenstr. 2, Papenburg, Germany	success	[]
<http://geoknow.eu/wp5/actor/159302>	Hannoversche Str. 2c, Wolfsburg, Germany	success	[{"place_id":"2453155446","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"2187463655","boundingbox":[52.4526762,52.4527762,10.7608469,10.7609469],"lat":"52.4527262","lon":"10.7608969","display_name":"2c, Hannoversche Straße, Kästorf, Wolfsburg, Niedersachsen (Landmasse), 38448, Deutschland, European Union","class":"place","type":"house","importance":0.701},{"place_id":"40893712","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"28876601","boundingbox":["52.4580916","52.4582987","10.7449541","10.7453717"],"lat":"52.4580916","lon":"10.7453717","display_name":"Hannoversche Straße, Kästorf, Warmenau, Wolfsburg, Niedersachsen (Landmasse), 38448, Deutschland, European Union","class":"highway","type":"tertiary","importance":0.7}]
<http://geoknow.eu/wp5/actor/165170>	Lerchenweg 43, Preußisch Oldendorf, Germany	success	[{"place_id":"47801720","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"43445214","boundingbox":["52.2919927","52.292222","8.5269613","8.5301528"],"lat":"52.292222","lon":"8.5269613","display_name":"Lerchenweg, Bad Holzhausen, Holzhausen, Preußisch Oldendorf, Kreis Minden-Lübbecke, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32361, Deutschland","class":"highway","type":"unclassified","importance":1},{"place_id":"37649571","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"24146766","boundingbox":["52.2917669","52.2919927","8.5301528","8.5332414"],"lat":"52.2919245","lon":"8.5311132","display_name":"Lerchenweg, Bad Holzhausen, Holzhausen, Preußisch Oldendorf, Kreis Minden-Lübbecke, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32361, Deutschland","class":"highway","type":"residential","importance":1},{"place_id":"36900611","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"24146910","boundingbox":["52.2925738","52.2930664","8.5175036","8.5192216"],"lat":"52.2927508","lon":"8.5189821","display_name":"Lerchenweg, Gut Crollage, Holzhausen, Preußisch Oldendorf, Kreis Minden-Lübbecke, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32361, Deutschland","class":"highway","type":"unclassified","importance":1}]
<http://geoknow.eu/wp5/actor/165155>	Woltorfer Str. 20 - 24, Peine, Germany	success	[{"place_id":"39701894","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"28276057","boundingbox":["52.3204539","52.3207775","10.2347037","10.2412162"],"lat":"52.3207133","lon":"10.2373681","display_name":"Woltorfer Straße, Peine Kernstadt, Peine, Landkreis Peine, Niedersachsen, 31224, Deutschland","class":"highway","type":"secondary","importance":0.8},{"place_id":"41097598","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"30760677","boundingbox":["52.3168951","52.3204538","10.2412162","10.2588625"],"lat":"52.319965","lon":"10.2489172","display_name":"Woltorfer Straße, Peine Kernstadt, Peine, Landkreis Peine, Niedersachsen (Landmasse), 31224, Deutschland, European Union","class":"highway","type":"secondary","importance":0.8},{"place_id":"26577828","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"11134934","boundingbox":["52.3087692","52.3167288","10.2594012","10.2904827"],"lat":"52.3131546","lon":"10.2741858","display_name":"Woltorfer Straße, Südstadt, Peine, Landkreis Peine, Niedersachsen, 31224, Deutschland, European Union","class":"highway","type":"secondary","importance":0.8},{"place_id":"64937408","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"102414679","boundingbox":["52.3167288","52.3168951","10.2588625","10.2594012"],"lat":"52.3167927","lon":"10.2591941","display_name":"Woltorfer Straße, Südstadt, Peine, Landkreis Peine, Niedersachsen, 31224, Deutschland","class":"highway","type":"secondary","importance":0.8},{"place_id":"25529483","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"11134815","boundingbox":["52.3204285","52.3206542","10.2333413","10.2347037"],"lat":"52.3204921","lon":"10.2337249","display_name":"Woltorfer Straße, Peine Kernstadt, Peine, Landkreis Peine, Niedersachsen, 31224, Deutschland","class":"highway","type":"tertiary","importance":0.8},{"place_id":"51871182","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"53846011","boundingbox":["52.3464371","52.3481367","10.3156933","10.3158941"],"lat":"52.3475809","lon":"10.3158941","display_name":"Woltorfer Straße, Wendeburg, Landkreis Peine, Niedersachsen, Deutschland, European Union","class":"highway","type":"tertiary","importance":0.7}]
<http://geoknow.eu/wp5/actor/164837>	Otto-Keiner-Str.81, Benshausen, Germany	success	[{"place_id":"60116694","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"84636631","boundingbox":["50.6505312","50.6512984","10.599452","10.6023144"],"lat":"50.6507123","lon":"10.6009696","display_name":"Otto-Keiner-Straße, Ebertshausen, Benshausen, Schmalkalden-Meiningen, Thüringen, Deutschland, Europe","class":"highway","type":"residential","importance":0.9},{"place_id":"2481920050","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"81352466","boundingbox":["50.6470712","50.6534886","10.5953899","10.6038262"],"lat":"50.6512984","lon":"10.599452","display_name":"Otto-Keiner-Straße, Ebertshausen, Benshausen, Schmalkalden-Meiningen, Thüringen, 98554, Deutschland, European Union","class":"highway","type":"tertiary","importance":0.9},{"place_id":"59138457","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"79416920","boundingbox":["50.6525516","50.6534729","10.6041141","10.6049322"],"lat":"50.6529724","lon":"10.6047037","display_name":"Otto-Keiner-Straße, Ebertshausen, Benshausen, Schmalkalden-Meiningen, Thüringen, Deutschland, European Union","class":"highway","type":"residential","importance":0.9}]
<http://geoknow.eu/wp5/actor/164419>	Industriestraße 3, Stadthagen, Germany	success	[{"place_id":"46738811","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"39689848","boundingbox":["52.3357559","52.337317","9.1802566","9.2059684"],"lat":"52.3371153","lon":"9.1930508","display_name":"Industriestraße, Krebshagen, Stadthagen, Landkreis Schaumburg, Niedersachsen (Landmasse), 31655, Deutschland, European Union","class":"highway","type":"unclassified","importance":0.9}]
<http://geoknow.eu/wp5/actor/165184>	An der Bega 58, Lemgo, Germany	success	[{"place_id":"20739841","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"4516844","boundingbox":["52.0230597","52.0245202","8.8804834","8.8887657"],"lat":"52.0239756","lon":"8.8853288","display_name":"An der Bega, Entrup, Lemgo, Kreis Lippe, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32657, Deutschland, European Union","class":"highway","type":"unclassified","importance":1},{"place_id":"43987880","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"34618904","boundingbox":["52.023048","52.026582","8.8661458","8.8778828"],"lat":"52.0233546","lon":"8.8715609","display_name":"Isringhausen-Ring, Leese, Lemgo, Kreis Lippe, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32657, Deutschland","class":"highway","type":"tertiary","importance":0.8},{"place_id":"46975111","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"43025327","boundingbox":["52.0229507","52.0231685","8.8778828","8.8806044"],"lat":"52.0231685","lon":"8.8797974","display_name":"Isringhausen-Ring, Entrup, Lemgo, Kreis Lippe, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32657, Deutschland","class":"highway","type":"tertiary","importance":0.8}]
<http://geoknow.eu/wp5/actor/165448>	Krugfeld 16, Wolfsburg / Warmenau, Germany	success	[{"place_id":"9350733","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"920429038","boundingbox":[52.4587683,52.4588683,10.747346,10.747446],"lat":"52.4588183","lon":"10.747396","display_name":"16, Krugfeld, Kästorf, Warmenau, Wolfsburg, Niedersachsen (Landmasse), 38448, Deutschland, European Union","class":"place","type":"house","importance":0.701}]
<http://geoknow.eu/wp5/actor/163957>	Daimlerstr. 11, Plettenberg, Germany	success	[{"place_id":"2453755442","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"209072068","boundingbox":["51.1964404","51.1972524","7.8223633","7.8321948"],"lat":"51.1971778","lon":"7.8273953","display_name":"Daimlerstraße, Bremcke, Plettenberg, Märkischer Kreis, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 58840, Deutschland, European Union","class":"highway","type":"unclassified","importance":0.5},{"place_id":"38601076","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"26587315","boundingbox":["51.1964404","51.1972327","7.8214413","7.8223633"],"lat":"51.1968602","lon":"7.8217612","display_name":"Daimlerstraße, Köbbinghausen, Plettenberg, Märkischer Kreis, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 58840, Deutschland, European Union","class":"highway","type":"unclassified","importance":0.5}]
<http://geoknow.eu/wp5/actor/165156>	Römerring 12-16, Hildesheim, Germany	success	[{"place_id":"38220475","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"24939459","boundingbox":["52.1560958","52.1573467","9.9406536","9.9414349"],"lat":"52.1573467","lon":"9.9406536","display_name":"Römerring, Nordstadt, Hildesheim, Landkreis Hildesheim, Niedersachsen (Landmasse), 31137, Deutschland, European Union","class":"highway","type":"secondary","importance":0.8},{"place_id":"2472166544","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"232191837","boundingbox":["52.1547744","52.1555662","9.9416021","9.9419437"],"lat":"52.1552079","lon":"9.9417542","display_name":"Römerring, Stadtmitte, Hildesheim, Landkreis Hildesheim, Niedersachsen (Landmasse), 31134, Deutschland, European Union","class":"highway","type":"secondary","importance":0.8},{"place_id":"38084096","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"25851389","boundingbox":["52.1560678","52.1573087","9.9405445","9.9413343"],"lat":"52.1573087","lon":"9.9405445","display_name":"Römerring, Nordstadt, Hildesheim, Landkreis Hildesheim, Niedersachsen, 31137, Deutschland, Europe","class":"highway","type":"secondary","importance":0.8}]
<http://geoknow.eu/wp5/actor/165321>	Dornierstraße 1, Hildesheim, Germany	success	[{"place_id":"37248054","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"24691152","boundingbox":["52.1774257","52.1779865","9.9421909","9.9421999"],"lat":"52.1774257","lon":"9.9421909","display_name":"Dornierstraße, Gewerbegebiet Hildesheim-Nord, Nordstadt, Hildesheim, Landkreis Hildesheim, Niedersachsen, 31137, Deutschland, Europe","class":"highway","type":"residential","importance":0.9}]
<http://geoknow.eu/wp5/actor/165220>	Rostocker Str. 11, Wustermark, Germany	success	[{"place_id":"71349979","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"113063209","boundingbox":["52.5616384","52.5645049","12.971782","12.973381"],"lat":"52.5633678","lon":"12.9727574","display_name":"Rostocker Straße, Wustermark, Havelland, Brandenburg-Südwest-Südost, Brandenburg, 14641, Deutschland","class":"highway","type":"residential","importance":0.7}]
<http://geoknow.eu/wp5/actor/168991>	Lehmkuhlenfeld, Wolfsburg / Hattorf, Germany	success	[]
<http://geoknow.eu/wp5/actor/165128>	Max-Plank-Str. 14, Unna, Germany	success	[]
<http://geoknow.eu/wp5/actor/165172>	Roßtrappenstr.62, Thale, Germany	success	[{"place_id":"36157782","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"24339506","boundingbox":["51.7536499","51.7537945","11.026932","11.0276231"],"lat":"51.7536499","lon":"11.0276231","display_name":"Roßtrappenstraße, Benneckenrode, Thale, Harz, Sachsen-Anhalt, Deutschland, European Union","class":"highway","type":"residential","importance":0.7},{"place_id":"36449079","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"23451475","boundingbox":["51.7557307","51.7557467","11.0422944","11.0423213"],"lat":"51.7557467","lon":"11.0423213","display_name":"Roßtrappenstraße, Thale, Warnstedt, Thale, Harz, Sachsen-Anhalt, 06502, Deutschland, European Union","class":"highway","type":"residential","importance":0.7},{"place_id":"36623426","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"24339512","boundingbox":["51.753917","51.7542118","11.0339009","11.0369918"],"lat":"51.7540658","lon":"11.0350768","display_name":"Roßtrappenstraße, Benneckenrode, Thale, Harz, Sachsen-Anhalt, Deutschland","class":"highway","type":"residential","importance":0.7},{"place_id":"59073494","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"78140321","boundingbox":["51.7537945","51.7538572","11.0252067","11.026932"],"lat":"51.7538572","lon":"11.0264721","display_name":"Roßtrappenstraße, Thale, Benneckenrode, Thale, Harz, Sachsen-Anhalt, 06502, Deutschland, European Union","class":"highway","type":"residential","importance":0.7}]
<http://geoknow.eu/wp5/actor/165385>	Max-Näder-Str. 15, Duderstadt, Germany	success	[{"place_id":"45193152","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"37796403","boundingbox":["51.5179429","51.5180658","10.2352636","10.2355268"],"lat":"51.5179709","lon":"10.2354403","display_name":"Max-Näder-Straße, Otto Bock, Duderstadt, Landkreis Göttingen, Niedersachsen (Landmasse), 37155, Deutschland, European Union","class":"highway","type":"tertiary","importance":1.2},{"place_id":"37330224","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"23653251","boundingbox":["51.5180248","51.5180638","10.2351167","10.2352636"],"lat":"51.5180484","lon":"10.2351915","display_name":"Max-Näder-Straße, Duderstadt, Landkreis Göttingen, Niedersachsen (Landmasse), 37155, Deutschland, European Union","class":"highway","type":"tertiary","importance":1.2}]
<http://geoknow.eu/wp5/actor/166020>	Neustädter Ring 1, Wernigerode, Germany	success	[{"place_id":"37922572","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"24972726","boundingbox":["51.8440828","51.8496708","10.7567957","10.762184"],"lat":"51.8487117","lon":"10.7613731","display_name":"Neustadter Ring, Harzblick, Wernigerode, Harz, Sachsen-Anhalt, 38855, Deutschland, Europe","class":"highway","type":"tertiary","importance":0.9}]
<http://geoknow.eu/wp5/actor/165334>	Hansastr. 26, Hannover, Germany	success	[{"place_id":"2435289028","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"1982855700","boundingbox":[52.4219297,52.4220297,9.6690463,9.6691463],"lat":"52.4219797","lon":"9.6690963","display_name":"26, Hansastraße, Nordhafen, Herrenhausen-Stöcken, Hannover, Region Hannover, Niedersachsen (Landmasse), 30419, Deutschland, European Union","class":"place","type":"house","importance":0.501}]
<http://geoknow.eu/wp5/actor/165366>	Lise-Meitner-Str. 3, Stendal, Germany	success	[{"place_id":"38898414","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"26550268","boundingbox":["52.6273072","52.6291247","11.8426719","11.8486269"],"lat":"52.6279169","lon":"11.8445942","display_name":"Lise-Meitner-Straße, Gewerbegebiet Neues Lager, Stendal, Sachsen-Anhalt, Deutschland","class":"highway","type":"unclassified","importance":0.9}]
<http://geoknow.eu/wp5/actor/169340>	Zum Roethelpfuhl 1, Ludwigsfelde, Germany	success	[]
<http://geoknow.eu/wp5/actor/168259>	Hasenkamp 4, Harsum / Borsum, Germany	success	[{"place_id":"36937773","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"23936968","boundingbox":["52.203309","52.2035111","10.0032091","10.0079255"],"lat":"52.2034961","lon":"10.0070078","display_name":"Hasenkamp, Harsum, Landkreis Hildesheim, Niedersachsen, 31177, Deutschland","class":"highway","type":"residential","importance":0.6}]
<http://geoknow.eu/wp5/actor/165867>	Cheruskerring 38, Hildesheim, Germany	success	[{"place_id":"17712619","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"1602344162","boundingbox":[52.1618697,52.1619697,9.9372388,9.9373388],"lat":"52.1619197","lon":"9.9372888","display_name":"KSM Castings GmbH, 38, Cheruskerring, Nordstadt, Hildesheim, Landkreis Hildesheim, Niedersachsen, 31137, Deutschland, Europe","class":"place","type":"house","importance":0.601}]
<http://geoknow.eu/wp5/actor/165222>	Pölbitzer Str.15, Zwickau, Germany	success	[{"place_id":"26071270","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"10962930","boundingbox":["50.7385043","50.7399258","12.4927134","12.495369"],"lat":"50.7390137","lon":"12.4941061","display_name":"Pölbitzer Straße, Pölbitz, Zwickau-Nord, Zwickau, Sachsen, Deutschland, European Union","class":"highway","type":"secondary","importance":0.9},{"place_id":"81384287","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"139102701","boundingbox":["50.7382372","50.7382495","12.4895389","12.4895891"],"lat":"50.7382495","lon":"12.4895891","display_name":"Pölbitzer Straße, Pölbitz, Zwickau-Nord, Zwickau, Sachsen, Deutschland","class":"highway","type":"secondary","importance":0.9},{"place_id":"26543762","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"11569074","boundingbox":["50.7378351","50.7382372","12.4876798","12.4895389"],"lat":"50.7382372","lon":"12.4895389","display_name":"Pölbitzer Straße, Pölbitz, Zwickau-Nord, Zwickau, Sachsen, Deutschland","class":"highway","type":"tertiary","importance":0.9},{"place_id":"2446783125","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"202237126","boundingbox":["50.7367219","50.737454","12.4799185","12.4859332"],"lat":"50.7370776","lon":"12.4828274","display_name":"Pölbitzer Straße, Pölbitz, Zwickau-Nord, Zwickau, Sachsen, Deutschland, European Union","class":"highway","type":"tertiary","importance":0.9},{"place_id":"2435181818","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"187395475","boundingbox":["50.7382273","50.7385186","12.4895972","12.4926958"],"lat":"50.7383381","lon":"12.4909763","display_name":"Pölbitzer Straße, Pölbitz, Zwickau-Nord, Zwickau, Sachsen, 08058, Deutschland, European Union","class":"highway","type":"secondary","importance":0.9},{"place_id":"92521211","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"171919747","boundingbox":["50.7370462","50.737332","12.4842848","12.4849322"],"lat":"50.7370462","lon":"12.4843293","display_name":"Pölbitzer Straße, Pölbitz, Zwickau-Nord, Zwickau, Sachsen, Deutschland","class":"highway","type":"service","importance":0.875}]
<http://geoknow.eu/wp5/actor/165779>	Am Tie 12, Osnabrück, Germany	success	[{"place_id":"23501979","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"7750614","boundingbox":["52.2684567","52.2764502","8.1106902","8.1124759"],"lat":"52.2732627","lon":"8.1110991","display_name":"Am Tie, Gretesch, Osnabrück, Niedersachsen, 49086, Deutschland, European Union","class":"highway","type":"unclassified","importance":1},{"place_id":"87601635","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"157301822","boundingbox":["52.2764502","52.2777498","8.1102966","8.1107504"],"lat":"52.2770979","lon":"8.1106383","display_name":"Am Tie, Gretesch, Osnabrück, Niedersachsen, 49086, Deutschland, European Union","class":"highway","type":"residential","importance":1}]
<http://geoknow.eu/wp5/actor/102793>	Waldstr. 91-94, Berlin, Germany	success	[{"place_id":"2484103535","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"23172851","boundingbox":["52.5749787","52.5754623","13.3276251","13.3280211"],"lat":"52.5752205","lon":"13.3277625866045","display_name":"91-94, Waldstraße, Reinickendorf, Berlin, 13403, Deutschland","class":"place","type":"house","importance":0.701}]
<http://geoknow.eu/wp5/actor/165318>	Leipziger Str. 109 A, Treuenbrietzen, Germany	success	[{"place_id":"64228358","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"98855547","boundingbox":["52.0853781","52.0900334","12.845784","12.8558688"],"lat":"52.0876939","lon":"12.8507843","display_name":"Leipziger Straße, Treuenbrietzen, Potsdam-Mittelmark, Brandenburg-Südwest-Südost, Brandenburg, 14929, Deutschland","class":"highway","type":"primary","importance":0.9},{"place_id":"49860776","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"45982032","boundingbox":["52.0798235","52.0825663","12.8398509","12.841988"],"lat":"52.0805298","lon":"12.8403913","display_name":"Leipziger Straße, Rietz, Treuenbrietzen, Potsdam-Mittelmark, Brandenburg-Südwest-Südost, Brandenburg, 14929, Deutschland","class":"highway","type":"primary","importance":0.9},{"place_id":"43130068","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"34177827","boundingbox":["52.090911","52.0914338","12.8561872","12.8569082"],"lat":"52.0909954","lon":"12.8565906","display_name":"Leipziger Straße, Treuenbrietzen, Potsdam-Mittelmark, Brandenburg-Südwest-Südost, Brandenburg, 14929, Deutschland","class":"highway","type":"residential","importance":0.9},{"place_id":"49167781","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"45981730","boundingbox":["52.0900334","52.0932331","12.8558688","12.8626885"],"lat":"52.0918172","lon":"12.859689","display_name":"Leipziger Straße, Treuenbrietzen, Potsdam-Mittelmark, Brandenburg-Südwest-Südost, Brandenburg, 14929, Deutschland, European Union","class":"highway","type":"primary","importance":0.9}]
<http://geoknow.eu/wp5/actor/166167>	Zeisigstraße 4, Rheda-Wiedenbrück, Germany	success	[{"place_id":"2466936860","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"2352378175","boundingbox":[51.8660373,51.8661373,8.2969769,8.2970769],"lat":"51.8660873","lon":"8.2970269","display_name":"4, Zeisigstraße, Rheda, Rheda-Wiedenbrück, Kreis Gütersloh, Regierungsbezirk Detmold, Nordrhein-Westfalen, 33378, Deutschland, European Union","class":"place","type":"house","importance":1.201}]
